138 37

3.750 3.775 3.800 3.825 3.850 3.875 3.900 3.925 3.950 3.975 4.000 4.025 4.050 4.075 4.100 4.125 4.150 4.175 4.200 4.225 4.250 4.275 4.300 4.325 4.350 4.375 4.400 4.425 4.450 4.475 4.500 4.525 4.550 4.575 4.600 4.625 4.650 4.675 4.700 4.725 4.750 4.775 4.800 4.825 4.850 4.875 4.900 4.925 4.950 4.975 5.000 5.025 5.050 5.075 5.100 5.125 5.150 5.175 5.200 5.225 5.250 5.275 5.300 5.325 5.350 5.375 5.400 5.425 5.450 5.475 5.500 5.525 5.550 5.575 5.600 5.625 5.650 5.675 5.700 5.725 5.750 5.775 5.800 5.825 5.850 5.875 5.900 5.925 5.950 5.975 6.000 6.050 6.100 6.150 6.200 6.250 6.300 6.350 6.400 6.450 6.500 6.550 6.600 6.650 6.700 6.750 6.800 6.850 6.900 6.950 7.000 7.050 7.100 7.150 7.200 7.250 7.300 7.350 7.400 7.450 7.500 7.550 7.600 7.650 7.700 7.750 7.800 7.850 7.900 7.950 8.000 8.100 8.200 8.300 8.400 8.500 8.600 8.700
-8.000 -7.750 -7.500 -7.250 -7.000 -6.750 -6.500 -6.250 -6.000 -5.750 -5.500 -5.250 -5.000 -4.750 -4.500 -4.250 -4.000 -3.750 -3.500 -3.250 -3.000 -2.750 -2.500 -2.250 -2.000 -1.750 -1.500 -1.250 -1.000 -0.750 -0.500 -0.250 0.000 0.250 0.500 0.750 1.000

   2.6699308e-01   2.6546056e-01   2.6485001e-01   2.6454527e-01   2.6607251e-01   2.7039584e-01   2.8022056e-01   2.9682467e-01   3.2471324e-01   3.7025421e-01   4.4309821e-01   5.6104798e-01   7.4644876e-01   1.0459237e+00   1.5205475e+00   2.2724796e+00   3.4237339e+00   5.1050500e+00   7.4558987e+00   1.0483348e+01   1.4157938e+01   1.8281002e+01   2.2724796e+01   2.7258377e+01   3.1915379e+01   3.6643757e+01   4.1638972e+01   4.7151987e+01   5.3210826e+01   6.0464435e+01   6.8944559e+01   7.9250133e+01   9.1939047e+01   1.0777053e+02   1.2779092e+02   1.5328512e+02   1.8599446e+02
   2.7733201e-01   2.7605779e-01   2.7510596e-01   2.7415742e-01   2.7478942e-01   2.7797133e-01   2.8575905e-01   3.0026174e-01   3.2546178e-01   3.6812897e-01   4.3601356e-01   5.4827696e-01   7.2861817e-01   1.0280163e+00   1.5187979e+00   2.3361461e+00   3.6643757e+00   5.7610282e+00   8.9433453e+00   1.3443118e+01   1.9498446e+01   2.6915348e+01   3.5563132e+01   4.4926232e+01   5.4764610e+01   6.4863443e+01   7.5075805e+01   8.5901352e+01   9.7386779e+01   1.1028082e+02   1.2488204e+02   1.4239672e+02   1.6330519e+02   1.8901662e+02   2.2080047e+02   2.6031548e+02   3.1081359e+02
   2.8773984e-01   2.8707806e-01   2.8641780e-01   2.8543025e-01   2.8575905e-01   2.8807130e-01   2.9512092e-01   3.0760968e-01   3.3075011e-01   3.6940264e-01   4.3251383e-01   5.3641387e-01   7.0631755e-01   9.8969186e-01   1.4621772e+00   2.2698649e+00   3.6391504e+00   5.9156163e+00   9.6272001e+00   1.5328512e+01   2.3713737e+01   3.4994517e+01   4.9374192e+01   6.6145454e+01   8.4918048e+01   1.0471285e+02   1.2516993e+02   1.4604947e+02   1.6768723e+02   1.9098533e+02   2.1652099e+02   2.4603676e+02   2.8022056e+02   3.2136605e+02   3.7068072e+02   4.3201617e+02   5.0874482e+02
   2.9580125e-01   2.9682467e-01   2.9750893e-01   2.9716660e-01   2.9819475e-01   3.0060763e-01   3.0690220e-01   3.1915379e-01   3.4080032e-01   3.7757219e-01   4.3752211e-01   5.3641387e-01   6.9582495e-01   9.6161228e-01   1.4060475e+00   2.1677041e+00   3.4753616e+00   5.7345587e+00   9.5389374e+00   1.5794286e+01   2.5644840e+01   4.0132850e+01   6.0325371e+01   8.6198558e+01   1.1748976e+02   1.5222991e+02   1.8988908e+02   2.2882317e+02   2.6853444e+02   3.1045596e+02   3.5481339e+02   4.0457589e+02   4.6025657e+02   5.2541202e+02   6.0255959e+02   6.9502432e+02   8.0909590e+02
   3.0095392e-01   3.0408850e-01   3.0654907e-01   3.0796403e-01   3.0974193e-01   3.1332857e-01   3.2025801e-01   3.3189446e-01   3.5277679e-01   3.8859750e-01   4.4616962e-01   5.4013211e-01   6.9023980e-01   9.3864204e-01   1.3489629e+00   2.0464446e+00   3.2471324e+00   5.3456436e+00   8.9742879e+00   1.5205475e+01   2.5556419e+01   4.1975898e+01   6.6834392e+01   1.0139114e+02   1.4689263e+02   2.0137242e+02   2.6393683e+02   3.3113112e+02   4.0132850e+02   4.7533523e+02   5.5144220e+02   6.3459990e+02   7.2610596e+02   8.2794216e+02   9.4732718e+02   1.0876771e+03   1.2545847e+03
   3.0373861e-01   3.0725574e-01   3.1117163e-01   3.1405087e-01   3.1732187e-01   3.2247793e-01   3.3075011e-01   3.4355795e-01   3.6517413e-01   4.0040547e-01   4.5656225e-01   5.4764610e-01   6.9023980e-01   9.2469817e-01   1.3076755e+00   1.9498446e+00   3.0478950e+00   4.9545019e+00   8.2889592e+00   1.4125375e+01   2.4182433e+01   4.1020410e+01   6.8076936e+01   1.0889301e+02   1.6691678e+02   2.4294054e+02   3.3612437e+02   4.4258837e+02   5.5911353e+02   6.8233869e+02   8.1096106e+02   9.4841846e+02   1.0952166e+03   1.2589254e+03   1.4404560e+03   1.6557700e+03   1.9032682e+03
   3.0408850e-01   3.0831880e-01   3.1296805e-01   3.1732187e-01   3.2247793e-01   3.2923045e-01   3.3962527e-01   3.5359002e-01   3.7627035e-01   4.1209752e-01   4.6773514e-01   5.5590426e-01   6.9502432e-01   9.1727594e-01   1.2764388e+00   1.8706821e+00   2.8740876e+00   4.5972699e+00   7.6032628e+00   1.2897336e+01   2.2233099e+01   3.8370725e+01   6.5614527e+01   1.0952166e+02   1.7660378e+02   2.7133137e+02   3.9764910e+02   5.5144220e+02   7.3029781e+02   9.2469817e+02   1.1337048e+03   1.3536301e+03   1.5885467e+03   1.8428925e+03   2.1232445e+03   2.4490632e+03   2.8151400e+03
   3.0373861e-01   3.0867396e-01   3.1405087e-01   3.1915379e-01   3.2583670e-01   3.3381051e-01   3.4474661e-01   3.6016375e-01   3.8414926e-01   4.2072663e-01   4.7752927e-01   5.6558776e-01   7.0145530e-01   9.1727594e-01   1.2603756e+00   1.8238957e+00   2.7605779e+00   4.3551187e+00   7.1121351e+00   1.1967405e+01   2.0535250e+01   3.5645113e+01   6.1872833e+01   1.0604739e+02   1.7741895e+02   2.8575905e+02   4.4055486e+02   6.4416927e+02   8.9639619e+02   1.1857687e+03   1.5066071e+03   1.8492686e+03   2.2156441e+03   2.6121614e+03   3.0408850e+03   3.5399734e+03   4.0878975e+03
   3.0304003e-01   3.0831880e-01   3.1368951e-01   3.1988951e-01   3.2696405e-01   3.3573761e-01   3.4793651e-01   3.6475395e-01   3.8949331e-01   4.2707092e-01   4.8417237e-01   5.7279603e-01   7.0631755e-01   9.1727594e-01   1.2502590e+00   1.7926686e+00   2.6791683e+00   4.1783037e+00   6.7452803e+00   1.1207274e+01   1.9098533e+01   3.3036954e+01   5.7676646e+01   1.0034598e+02   1.7238521e+02   2.8840315e+02   4.6558609e+02   7.1531939e+02   1.0483348e+03   1.4504408e+03   1.9164611e+03   2.4322040e+03   2.9888216e+03   3.5892193e+03   4.2461956e+03   4.9945918e+03   5.8210322e+03
   3.0234306e-01   3.0725574e-01   3.1296805e-01   3.1952144e-01   3.2696405e-01   3.3651157e-01   3.4914032e-01   3.6685969e-01   3.9219315e-01   4.3003123e-01   4.8696753e-01   5.7345587e-01   7.0550484e-01   9.1201084e-01   1.2359474e+00   1.7579236e+00   2.6151704e+00   4.0504195e+00   6.4938163e+00   1.0727536e+01   1.8134267e+01   3.1224824e+01   5.4387613e+01   9.5169985e+01   1.6576773e+02   2.8444611e+02   4.7533523e+02   7.6295689e+02   1.1721954e+03   1.6982437e+03   2.3496328e+03   3.0902954e+03   3.9174188e+03   4.8194780e+03   5.8076442e+03   6.9502432e+03   8.1940762e+03
